gene	background	synapse
Osbp2	True	False
Osbpl10	True	False
Osbpl11	True	False
Osbpl1a	True	False
Osbpl2	True	False
Osbpl3	True	False
Osbpl5	True	False
Osbpl6	True	False
Osbpl7	True	False
Osbpl8	True	False
Osbpl9	True	False
Oscar	True	False
Oscp1	True	False
Oser1	True	False
Osgep	True	False
Osgepl1	True	False
Osgin1	True	False
Osgin2	True	False
Osm	True	False
Osmr	True	False
Osr1	True	False
Osr2	True	False
Ost4	True	False
Ostc	True	False
Ostf1	True	False
Ostm1	True	False
Ostn	True	False
Otc	True	False
Otoa	True	False
Otof	True	False
Otog	True	False
Otogl	True	False
Otol1	True	False
Otop1	True	False
Otop2	True	False
Otop3	True	False
Otor	True	False
Otos	True	False
Otp	True	False
Otub1	True	False
Otub2	True	False
Otud1	True	False
Otud3	True	False
Otud4	True	False
Otud5	True	False
Otud6a	True	False
Otud6b	True	False
Otud7a	True	False
Otud7b	True	False
Otulin	True	False
Otulinl	True	False
Otx1	True	False
Otx2	True	False
Ovca2	True	False
Ovch2	True	False
Ovgp1	True	False
Ovol1	True	False
Ovol2	True	False
Ovol3	True	False
Oxa1l	True	False
Oxct1	True	False
Oxct2a	True	False
Oxct2b	True	False
Oxgr1	True	False
Oxld1	True	False
Oxnad1	True	False
Oxr1	True	False
Oxsm	True	False
Oxsr1	True	False
Oxt	True	False
Oxtr	True	False
P2rx1	True	False
P2rx2	True	False
P2rx3	True	False
P2rx4	True	False
P2rx5	True	False
P2rx6	True	False
P2rx7	True	False
P2ry1	True	False
P2ry10	True	False
P2ry10b	True	False
P2ry12	True	False
P2ry13	True	False
P2ry2	True	False
P2ry4	True	False
P2ry6	True	False
P3h1	True	False
P3h2	True	False
P3h3	True	False
P3h4	True	False
P4ha1	True	False
P4ha2	True	False
P4ha3	True	False
P4hb	True	False
P4htm	True	False
Pa2g4	True	False
Pabpc1	True	False
Pabpc1l	True	False
Pabpc2	True	False
Pabpc4	True	False
Pabpc4l	True	False
Pabpc5	True	False
Pabpc6	True	False
Pabpn1	True	False
Pabpn1l	True	False
Pacc1	True	False
Pacrg	True	False
Pacs1	True	False
Pacs2	True	False
Pacsin1	True	False
Pacsin2	True	False
Pacsin3	True	False
Padi1	True	False
Padi2	True	False
Padi3	True	False
Padi4	True	False
Padi6	True	False
Paf1	True	False
Pafah1b1	True	False
Pafah1b2	True	False
Pafah1b3	True	False
Pafah2	True	False
Pag1	True	False
Pah	True	False
Paics	True	False
Paip1	True	False
Paip2	True	False
Paip2b	True	False
Pak1	True	False
Pak1ip1	True	False
Pak2	True	False
Pak3	True	False
Pak4	True	False
Pak5	True	False
Pak6	True	False
Pakap	True	False
Pakap-1	True	False
Palb2	True	False
Pald1	True	False
Palld	True	False
Palm	True	False
Palm3	True	False
Palmd	True	False
Pals1	True	False
Pals2	True	False
Pam	True	False
Pamr1	True	False
Pan2	True	False
Pan3	True	False
Pank1	True	False
Pank2	False	False
Pank3	True	False
Pank4	True	False
Panx1	True	False
Panx2	True	False
Panx3	True	False
Paox	True	False
Papln	True	False
Papola	True	False
Papolb	True	False
Papolg	True	False
Pappa	True	False
Pappa2	True	False
Papss1	True	False
Papss2	True	False
Paqr3	True	False
Paqr4	True	False
Paqr5	True	False
Paqr6	True	False
Paqr7	True	False
Paqr8	True	False
Paqr9	True	False
Pard3	True	False
Pard3b	True	False
Pard6a	True	False
Pard6b	True	False
Pard6g	True	False
Parg	True	False
Park7	True	False
Parl	True	False
Parm1	True	False
Parn	True	False
Parp1	True	False
Parp10	True	False
Parp11	True	False
Parp12	True	False
Parp14	True	False
Parp16	True	False
Parp2	True	False
Parp3	True	False
Parp4	True	False
Parp6	True	False
Parp8	True	False
Parp9	True	False
Parpbp	True	False
Pars2	True	False
Parva	True	False
Parvb	True	False
Parvg	True	False
Pask	True	False
Pate1	True	False
Pate10	True	False
Pate11	True	False
Pate12	True	False
Pate13	True	False
Pate14	True	False
Pate2	True	False
Pate3	True	False
Pate4	True	False
Pate5	True	False
Pate6	True	False
Pate7	True	False
Pate8	True	False
Pate9	True	False
Patj	True	False
Patl1	True	False
Patl2	True	False
Patz1	True	False
Pawr	True	False
Pax1	True	False
Pax2	True	False
Pax3	True	False
Pax4	True	False
Pax5	True	False
Pax6	True	False
Pax7	True	False
Pax8	True	False
Pax9	True	False
Paxbp1	True	False
Paxip1	True	False
Paxx	True	False
Pbdc1	True	False
Pbk	True	False
Pbld2	True	False
Pbp2	True	False
Pbrm1	True	False
Pbsn	True	False
Pbx1	True	False
Pbx2	True	False
Pbx3	True	False
Pbx4	True	False
Pbxip1	True	False
Pcare	True	False
Pcbd1	True	False
Pcbd2	True	False
Pcbp1	True	False
Pcbp2	True	False
Pcbp3	True	False
Pcbp4	True	False
Pcca	True	False
Pccb	True	False
Pcdh1	True	False
Pcdh10	True	False
Pcdh11x	True	False
Pcdh12	True	False
Pcdh15	True	False
Pcdh17	True	False
Pcdh18	True	False
Pcdh19	False	False
Pcdh20	True	False
Pcdh7	True	False
Pcdh8	True	False
Pcdh9	True	False
Pcdha1	True	False
Pcdha10	True	False
Pcdha11	True	False
Pcdha12	True	False
Pcdha2	True	False
Pcdha3	True	False
Pcdha4	True	False
Pcdha5	True	False
Pcdha6	True	False
Pcdha7	True	False
Pcdha8	True	False
Pcdha9	True	False
Pcdhac1	True	False
Pcdhac2	True	False
Pcdhb1	True	False
Pcdhb10	True	False
Pcdhb11	True	False
Pcdhb12	True	False
Pcdhb13	True	False
Pcdhb14	True	False
Pcdhb15	True	False
Pcdhb16	True	False
Pcdhb17	True	False
Pcdhb18	True	False
Pcdhb19	True	False
Pcdhb2	True	False
Pcdhb20	True	False
Pcdhb21	True	False
Pcdhb22	True	False
Pcdhb3	True	False
Pcdhb4	True	False
Pcdhb5	True	False
Pcdhb6	True	False
Pcdhb7	True	False
Pcdhb8	True	False
Pcdhb9	True	False
Pcdhga1	True	False
Pcdhga10	True	False
Pcdhga11	True	False
Pcdhga12	True	False
Pcdhga2	True	False
Pcdhga3	True	False
Pcdhga5	True	False
Pcdhga6	True	False
Pcdhga7	True	False
Pcdhga8	True	False
Pcdhga9	True	False
Pcdhgb1	True	False
Pcdhgb2	True	False
Pcdhgb4	True	False
Pcdhgb5	True	False
Pcdhgb6	True	False
Pcdhgb7	True	False
Pcdhgc3	True	False
Pcdhgc4	True	False
Pcdhgc5	True	False
Pced1a	True	False
Pced1b	True	False
Pcf11	True	False
Pcgf1	True	False
Pcgf2	True	False
Pcgf3	True	False
Pcgf5	True	False
Pcgf6	True	False
Pcid2	True	False
Pcif1	True	False
Pck1	True	False
Pck2	True	False
Pclaf	True	False
Pclo	True	False
Pcm1	True	False
Pcmt1	True	False
Pcmtd1	True	False
Pcmtd2	True	False
Pcna	True	False
Pcnp	True	False
Pcnt	True	False
Pcnx	True	False
Pcnx3	True	False
Pcnx4	True	False
Pcolce	True	False
Pcolce2	True	False
Pcp2	True	False
Pcp4	True	False
Pcp4l1	True	False
Pcsk1	True	False
Pcsk1n	True	False
Pcsk2	True	False
Pcsk4	True	False
Pcsk5	True	False
Pcsk6	True	False
Pcsk7	True	False
Pcsk9	True	False
Pctp	True	False
Pcx	True	False
Pcyox1	True	False
Pcyox1l	True	False
Pcyt1a	True	False
Pcyt1b	True	False
Pcyt2	True	False
Pdap1	True	False
Pdc	True	False
Pdcd1	True	False
Pdcd10	True	False
Pdcd11	True	False
Pdcd1lg2	True	False
Pdcd2	True	False
Pdcd2l	True	False
Pdcd4	True	False
Pdcd5	True	False
Pdcd6	True	False
Pdcd6ip	True	False
Pdcd7	True	False
Pdcl	True	False
Pdcl2	True	False
Pdcl3	True	False
Pde10a	True	False
Pde11a	True	False
Pde12	True	False
Pde1a	True	False
Pde1b	True	False
Pde1c	True	False
Pde2a	True	False
Pde3a	True	False
Pde3b	True	False
Pde4a	True	False
Pde4b	True	False
Pde4c	True	False
Pde4d	True	False
Pde4dip	True	False
Pde5a	True	False
Pde6b	True	False
Pde6c	True	False
Pde6d	True	False
Pde6g	True	False
Pde6h	True	False
Pde7a	True	False
Pde7b	True	False
Pde8a	True	False
Pde8b	True	False
Pde9a	True	False
Pdgfa	True	False
Pdgfb	True	False
Pdgfc	True	False
Pdgfd	True	False
Pdgfra	True	False
Pdgfrb	True	False
Pdgfrl	True	False
Pdha1	True	False
Pdha2	True	False
Pdhb	True	False
Pdhx	True	False
Pdia2	True	False
Pdia3	True	False
Pdia4	True	False
Pdia5	True	False
Pdia6	True	False
Pdik1l	True	False
Pdilt	True	False
Pdk1	True	False
Pdk2	True	False
Pdk3	True	False
Pdk4	True	False
Pdlim1	True	False
Pdlim2	True	False
Pdlim3	True	False
Pdlim4	True	False
Pdlim5	True	False
Pdlim7	True	False
Pdp1	True	False
Pdp2	True	False
Pdpk1	True	False
Pdpn	True	False
Pdpr	True	False
Pdrg1	True	False
Pds5a	True	False
Pds5b	True	False
Pdss1	True	False
Pdss2	True	False
Pdx1	True	False
Pdxdc1	True	False
Pdxk	True	False
Pdxp	True	False
Pdyn	True	False
Pdzd11	True	False
Pdzd2	True	False
Pdzd4	True	False
Pdzd7	True	False
Pdzd8	True	False
Pdzd9	True	False
Pdzk1	True	False
Pdzk1ip1	True	False
Pdzph1	True	False
Pdzrn3	True	False
Pdzrn4	True	False
Pea15a	True	False
Peak1	True	False
Pear1	True	False
Pebp1	True	False
Pebp4	True	False
Pecam1	True	False
Pecr	True	False
Peds1	True	False
Pef1	True	False
Peg10	True	False
Peg12	True	False
Peg3	True	False
Peli1	True	False
Peli2	True	False
Peli3	True	False
Pelo	True	False
Pelp1	True	False
Pemt	True	False
Penk	True	False
Pepd	True	False
Per1	True	False
Per2	True	False
Per3	True	False
Perm1	True	False
Perp	True	False
Pet100	True	False
Pex1	True	False
Pex10	True	False
Pex11a	True	False
Pex11b	True	False
Pex11g	True	False
Pex12	True	False
Pex13	True	False
Pex14	True	False
Pex16	True	False
Pex19	True	False
Pex2	True	False
Pex26	True	False
Pex3	True	False
Pex5	True	False
Pex5l	True	False
Pex6	True	False
Pex7	True	False
Pf4	True	False
Pfas	True	False
Pfdn1	True	False
Pfdn2	True	False
Pfdn4	True	False
Pfdn5	True	False
Pfdn6	True	False
Pfkfb1	True	False
Pfkfb2	True	False
Pfkfb3	True	False
Pfkfb4	True	False
Pfkl	True	False
Pfkm	True	False
Pfkp	True	False
Pfn1	True	False
Pfn2	True	False
Pfn3	True	False
Pfn4	True	False
Pfn5	True	False
Pfpl	True	False
Pga5	True	False
Pgam1	True	False
Pgam2	True	False
Pgam5	True	False
Pgap1	True	False
Pgap2	True	False
Pgap3	True	False
Pgap4	True	False
Pgap6	True	False
Pgbd1	True	False
Pgbd5	True	False
Pgc	True	False
Pgd	True	False
Pgf	True	False
Pgghg	True	False
Pggt1b	True	False
Pgk1	True	False
Pgk2	True	False
Pgls	True	False
Pglyrp1	True	False
Pglyrp2	True	False
Pglyrp3	True	False
Pglyrp4	True	False
Pgm1	True	False
Pgm2	True	False
Pgm2l1	True	False
Pgm3	True	False
Pgm5	True	False
Pgp	True	False
Pgpep1	True	False
Pgpep1l	True	False
Pgr	True	False
Pgr15l	True	False
Pgrmc1	True	False
Pgrmc2	True	False
Pgs1	True	False
Phactr1	False	False
Phactr2	True	False
Phactr3	True	False
Phactr4	True	False
Phax	True	False
Phb	True	False
Phb2	True	False
Phc1	True	False
Phc2	True	False
Phc3	True	False
Pheta1	True	False
Pheta2	True	False
Phf1	True	False
Phf10	True	False
Phf11a	True	False
Phf11b	True	False
Phf11c	True	False
Phf11d	True	False
Phf12	True	False
Phf13	True	False
Phf14	True	False
Phf19	True	False
Phf2	True	False
Phf20	True	False
Phf20l1	True	False
Phf21a	False	False
Phf21b	True	False
Phf23	True	False
Phf24	True	False
Phf3	True	False
Phf5a	True	False
Phf6	True	False
Phf7	True	False
Phf8	True	False
Phgdh	True	False
Phgr1	True	False
Phip	True	False
Phka1	True	False
Phka2	True	False
Phkb	True	False
Phkg2	True	False
Phlda1	True	False
Phlda2	True	False
Phlda3	True	False
Phldb1	True	False
Phldb2	True	False
Phldb3	True	False
Phlpp1	True	False
Phlpp2	True	False
Phospho2	True	False
Phox2a	True	False
Phox2b	True	False
Phpt1	True	False
Phrf1	True	False
Phtf1	True	False
Phtf2	True	False
Phxr2	True	False
Phyh	True	False
Phyhd1	True	False
Phyhip	True	False
Phyhipl	True	False
Phykpl	True	False
Pi15	True	False
Pi16	True	False
Pi4k2a	True	False
Pi4k2b	True	False
Pi4ka	False	False
Pi4kb	True	False
Pianp	True	False
Pias1	True	False
Pias2	True	False
Pias3	True	False
Pias4	True	False
Pibf1	True	False
Picalm	True	False
Pick1	False	True
Pid1	True	False
Pidd1	True	False
Pierce2	True	False
Piezo1	True	False
Piezo2	True	False
Pif1	True	False
Pifo	True	False
Piga	True	False
Pigb	True	False
Pigc	True	False
Pigf	True	False
Pigg	True	False
Pigh	True	False
Pigk	True	False
Pigl	True	False
Pigm	True	False
Pign	True	False
Pigp	True	False
Pigq	True	False
Pigr	True	False
Pigs	True	False
Pigt	True	False
Pigu	True	False
Pigv	True	False
Pigw	True	False
Pigx	True	False
Pigyl	True	False
Pigz	True	False
Pih1d1	True	False
Pih1d2	True	False
Pik3ap1	True	False
Pik3c2a	True	False
Pik3c2b	True	False
Pik3c2g	True	False
Pik3c3	True	False
Pik3ca	True	False
Pik3cb	False	False
Pik3cd	True	False
Pik3cg	True	False
Pik3ip1	True	False
Pik3r1	True	False
Pik3r2	True	False
Pik3r3	True	False
Pik3r4	True	False
Pik3r5	True	False
Pik3r6	True	False
Pikfyve	True	False
Pilra	True	False
Pilrb1	True	False
Pilrb2	True	False
Pim1	True	False
Pim2	True	False
Pim3	True	False
Pimreg	True	False
Pin1	True	False
Pin1rt1	True	False
Pin4	True	False
Pink1	True	False
Pinlyp	True	False
Pinx1	True	False
Pip	True	False
Pip4k2a	True	False
Pip4k2b	True	False
Pip4k2c	True	False
Pip4p1	True	False
Pip4p2	True	False
Pip5k1a	True	False
Pip5k1b	True	False
Pip5k1c	True	False
Pip5kl1	True	False
Pipox	True	False
Pir	True	False
Pira2	True	False
Pirb	True	False
Pirt	True	False
Pisd	True	False
Pithd1	True	False
Pitpna	True	False
Pitpnb	True	False
Pitpnc1	True	False
Pitpnm1	True	False
Pitpnm2	True	False
Pitpnm3	True	False
Pitrm1	True	False
Pitx1	True	False
Pitx2	True	False
Pitx3	True	False
Piwil1	True	False
Piwil2	True	False
Piwil4	True	False
Pja1	True	False
Pja2	True	False
Pjvk	True	False
Pkd1	True	False
Pkd1l1	True	False
Pkd1l2	True	False
Pkd1l3	True	False
Pkd2	True	False
Pkd2l1	True	False
Pkd2l2	True	False
Pkdcc	True	False
Pkdrej	True	False
Pkhd1	True	False
Pkhd1l1	True	False
Pkia	True	False
Pkib	True	False
Pkig	True	False
Pklr	True	False
Pkm	True	False
Pkmyt1	True	False
Pkn1	True	False
Pkn2	True	False
Pkn3	True	False
Pknox1	True	False
Pknox2	True	False
Pkp1	True	False
Pkp2	True	False
Pkp3	True	False
Pkp4	True	False
Pla1a	True	False
Pla2g10	True	False
Pla2g12a	True	False
Pla2g12b	True	False
Pla2g15	True	False
Pla2g1b	True	False
Pla2g2c	True	False
Pla2g2d	True	False
Pla2g2e	True	False
Pla2g2f	True	False
Pla2g3	True	False
Pla2g4a	True	False
Pla2g4b	True	False
Pla2g4c	True	False
Pla2g4d	True	False
Pla2g4e	True	False
Pla2g4f	True	False
Pla2g5	True	False
Pla2g6	True	False
Pla2g7	True	False
Pla2r1	True	False
Plaa	True	False
Plaat1	True	False
Plaat3	True	False
Plaat5	True	False
Plac1	True	False
Plac8	True	False
Plac8l1	True	False
Plac9	True	False
Plag1	True	False
Plagl1	True	False
Plagl2	True	False
Plat	True	False
Plau	True	False
Plaur	True	False
Plbd1	True	False
Plbd2	True	False
Plcb1	False	True
Plcb2	True	False
Plcb3	True	False
Plcb4	True	False
Plcd1	True	False
Plcd3	True	False
Plcd4	True	False
Plce1	True	False
Plcg1	True	False
Plcg2	True	False
Plch1	True	False
Plch2	True	False
Plcl1	True	False
Plcl2	True	False
Plcxd1	True	False
Plcxd2	True	False
Plcxd3	True	False
Plcz1	True	False
Pld1	True	False
Pld2	True	False
Pld3	True	False
Pld4	True	False
Pld5	True	False
Pld6	True	False
Plec	True	False
Plek	True	False
Plek2	True	False
Plekha1	True	False
Plekha2	True	False
Plekha3	True	False
Plekha4	True	False
Plekha5	True	False
Plekha6	True	False
Plekha7	True	False
Plekha8	True	False
Plekhb1	True	False
Plekhb2	True	False
Plekhd1	True	False
Plekhf1	True	False
Plekhf2	True	False
Plekhg1	True	False
Plekhg2	True	False
Plekhg3	True	False
Plekhg4	True	False
Plekhg5	True	False
Plekhg6	True	False
Plekhh1	True	False
Plekhh2	True	False
Plekhh3	True	False
Plekhj1	True	False
Plekhm1	True	False
Plekhm2	True	False
Plekhm3	True	False
Plekhn1	True	False
Plekho1	True	False
Plekho2	True	False
Plekhs1	True	False
Plet1	True	False
Plg	True	False
Plgrkt	True	False
Plin1	True	False
Plin2	True	False
Plin3	True	False
Plin4	True	False
Plin5	True	False
Plk1	True	False
Plk2	True	False
Plk3	True	False
Plk4	True	False
Plk5	True	False
Pllp	True	False
Pln	True	False
Plod1	True	False
Plod2	True	False
Plod3	True	False
Plp1	True	False
Plp2	True	False
Plpbp	True	False
Plpp1	True	False
Plpp2	True	False
Plpp3	True	False
Plpp4	True	False
Plpp5	True	False
Plpp6	True	False
Plpp7	True	False
Plppr1	True	False
Plppr2	True	False
Plppr3	True	False
Plppr4	True	False
Plppr5	True	False
Plrg1	True	False
Pls1	True	False
Pls3	True	False
Plscr1	True	False
Plscr2	True	False
Plscr3	True	False
Plscr4	True	False
Plscr5	True	False
Pltp	True	False
Plvap	True	False
Plxdc1	True	False
Plxdc2	True	False
Plxna1	True	False
Plxna2	True	False
Plxna3	True	False
Plxna4	True	False
Plxnb1	True	False
Plxnb2	True	False
Plxnb3	True	False
Plxnc1	True	False
Plxnd1	True	False
Pm20d1	True	False
Pm20d2	True	False
Pmaip1	True	False
Pmch	True	False
Pmel	True	False
Pmepa1	True	False
Pmf1	True	False
Pmfbp1	True	False
Pmis2	True	False
Pml	True	False
Pmm1	True	False
Pmm2	True	False
Pmp2	True	False
Pmp22	True	False
Pmpca	True	False
Pmpcb	True	False
Pms1	True	False
Pms2	True	False
Pmvk	True	False
Pnck	True	False
Pnisr	True	False
Pnkd	False	False
Pnkp	True	False
Pnldc1	True	False
Pnlip	True	False
Pnliprp1	True	False
Pnliprp2	True	False
Pnma1	True	False
Pnma2	True	False
Pnma3	True	False
Pnma5	True	False
Pnma8a	True	False
Pnma8b	True	False
Pnmt	True	False
Pnn	True	False
Pno1	True	False
Pnoc	True	False
Pnp	True	False
Pnp2	True	False
Pnpla1	True	False
Pnpla2	True	False
Pnpla3	True	False
Pnpla5	True	False
Pnpla6	True	False
Pnpla7	True	False
Pnpla8	True	False
Pnpo	True	False
Pnpt1	True	False
Pnrc1	True	False
Pnrc2	True	False
Poc1a	True	False
Poc1b	True	False
Poc5	True	False
Podn	True	False
Podnl1	True	False
Podxl	True	False
Podxl2	True	False
Pof1b	True	False
Pofut1	True	False
Pofut2	True	False
Pogk	True	False
Poglut1	True	False
Poglut2	True	False
Poglut3	True	False
Pogz	False	False
Pola1	True	False
Pola2	True	False
Polb	True	False
Pold1	True	False
Pold2	True	False
Pold3	True	False
Pold4	True	False
Poldip2	True	False
Poldip3	True	False
Pole	True	False
Pole2	True	False
Pole3	True	False
Pole4	True	False
Polg	True	False
Polg2	True	False
Polh	True	False
Poli	True	False
Polk	True	False
Poll	True	False
Polm	True	False
Poln	True	False
Polq	True	False
Polr1a	True	False
Polr1b	True	False
Polr1c	True	False
Polr1d	True	False
Polr1e	True	False
Polr1f	True	False
Polr1g	True	False
Polr1h	True	False
Polr1has	True	False
Polr2a	True	False
Polr2b	True	False
Polr2c	True	False
Polr2d	True	False
Polr2e	True	False
Polr2f	True	False
Polr2g	True	False
Polr2h	True	False
Polr2i	True	False
Polr2j	True	False
Polr2k	True	False
Polr2l	True	False
Polr2m	True	False
Polr3a	True	False
Polr3b	True	False
Polr3c	True	False
Polr3d	True	False
Polr3e	True	False
Polr3f	True	False
Polr3g	True	False
Polr3gl	True	False
Polr3h	True	False
Polr3k	True	False
Polrmt	True	False
Pom121	True	False
Pom121l12	True	False
Pom121l2	True	False
Pomc	True	False
Pomgnt1	True	False
Pomgnt2	True	False
Pomk	True	False
Pomp	False	False
Pomt1	True	False
Pomt2	True	False
Pon1	True	False
Pon2	True	False
Pon3	True	False
Pop1	True	False
Pop4	True	False
Pop5	True	False
Pop7	True	False
Popdc2	True	False
Popdc3	True	False
Por	True	False
Porcn	True	False
Postn	True	False
Pot1a	True	False
Pot1b	True	False
Poteg	True	False
Pou1f1	True	False
Pou2af1	True	False
Pou2af3	True	False
Pou2f1	True	False
Pou2f2	True	False
Pou2f3	True	False
Pou3f1	True	False
Pou3f2	True	False
Pou3f3	True	False
Pou3f4	True	False
Pou4f1	True	False
Pou4f2	True	False
Pou4f3	True	False
Pou5f2	True	False
Pou6f1	True	False
Pou6f2	True	False
Pp2d1	True	False
Ppa1	True	False
Ppa2	True	False
Ppan	True	False
Ppara	True	False
Ppard	True	False
Pparg	True	False
Ppargc1a	True	False
Ppargc1b	True	False
Ppat	True	False
Ppbp	True	False
Ppcdc	True	False
Ppcs	True	False
Ppdpf	True	False
Ppef1	True	False
Ppef2	True	False
Ppfia1	True	False
Ppfia2	True	False
Ppfia3	True	False
Ppfia4	True	False
Ppfibp1	True	False
Ppfibp2	True	False
Pphln1	True	False
Ppia	True	False
Ppib	True	False
Ppic	True	False
Ppid	True	False
Ppie	True	False
Ppif	True	False
Ppig	True	False
Ppil1	True	False
Ppil2	True	False
Ppil3	True	False
Ppil4	True	False
Ppil6	True	False
Ppip5k1	True	False
Ppip5k2	True	False
Ppl	True	False
Ppm1a	True	False
Ppm1b	True	False
Ppm1d	True	False
Ppm1e	False	True
Ppm1f	True	False
Ppm1g	True	False
Ppm1h	True	False
Ppm1j	True	False
Ppm1k	True	False
Ppm1l	True	False
Ppm1m	True	False
Ppm1n	True	False
Ppme1	True	False
Ppox	True	False
Ppp1ca	True	False
Ppp1cb	True	False
Ppp1cc	True	False
Ppp1r10	True	False
Ppp1r11	True	False
Ppp1r12a	True	False
Ppp1r12b	True	False
Ppp1r12c	True	False
Ppp1r13b	True	False
Ppp1r13l	True	False
Ppp1r14a	True	False
Ppp1r14b	True	False
Ppp1r14c	True	False
Ppp1r14d	True	False
Ppp1r15a	True	False
Ppp1r15b	True	False
Ppp1r16a	True	False
Ppp1r16b	True	False
Ppp1r17	True	False
Ppp1r18	True	False
Ppp1r1a	True	False
Ppp1r1b	True	False
Ppp1r1c	True	False
Ppp1r2	True	False
Ppp1r21	True	False
Ppp1r26	True	False
Ppp1r27	True	False
Ppp1r32	True	False
Ppp1r35	True	False
Ppp1r36	True	False
Ppp1r37	True	False
Ppp1r3a	True	False
Ppp1r3b	True	False
Ppp1r3c	True	False
Ppp1r3d	True	False
Ppp1r3e	True	False
Ppp1r3f	True	False
Ppp1r3g	True	False
Ppp1r42	True	False
Ppp1r7	True	False
Ppp1r8	True	False
Ppp1r9a	True	False
Ppp1r9b	True	False
Ppp2ca	True	False
Ppp2cb	True	False
Ppp2r1a	True	False
Ppp2r1b	True	False
Ppp2r2a	True	False
Ppp2r2b	True	False
Ppp2r2c	True	False
Ppp2r2d	True	False
Ppp2r3a	True	False
Ppp2r3c	True	False
Ppp2r5a	True	False
Ppp2r5b	True	False
Ppp2r5c	True	False
Ppp2r5d	True	False
Ppp2r5e	True	False
Ppp3ca	True	False
Ppp3cb	True	False
